tracking_id,Gene_symbol,PairingNumber
ENSG00000204361,NXPE2,21341
ENSG00000139985,ADAM21,21342
ENSG00000141576,RNF157,21343
ENSG00000099365,STX1B,21344
ENSG00000150054,MPP7,21345
ENSG00000249209,AP000311.1,21346
ENSG00000183662,TAFA1,21347
ENSG00000164010,ERMAP,21348
ENSG00000212899,KRTAP3-3,21349
ENSG00000212899,KRTAP3-3,21350
ENSG00000102910,LONP2,21351
ENSG00000159140,SON,21352
ENSG00000182968,SOX1,21353
ENSG00000246705,H2AFJ,21354
ENSG00000180875,GREM2,21355
ENSG00000212900,KRTAP3-2,21356
ENSG00000212900,KRTAP3-2,21357
ENSG00000138642,HERC6,21358
ENSG00000134007,ADAM20,21359
ENSG00000134007,ADAM20,21360
ENSG00000134007,ADAM20,21361
ENSG00000129925,TMEM8A,21362
ENSG00000135473,PAN2,21363
ENSG00000102189,EEA1,21364
ENSG00000159685,CHCHD6,21365
ENSG00000167157,PRRX2,21366
ENSG00000087510,TFAP2C,21367
ENSG00000135916,ITM2C,21368
ENSG00000180370,PAK2,21369
ENSG00000121440,PDZRN3,21370
ENSG00000101608,MYL12A,21371
ENSG00000084072,PPIE,21372
ENSG00000177868,SVBP,21373
ENSG00000005243,COPZ2,21374
ENSG00000214842,RAD51AP2,21375
ENSG00000147606,SLC26A7,21376
ENSG00000132975,GPR12,21377
ENSG00000149179,C11orf49,21378
ENSG00000080371,RAB21,21379
ENSG00000163558,PRKCI,21380
ENSG00000211445,GPX3,21381
ENSG00000116761,CTH,21382
ENSG00000164008,C1orf50,21383
ENSG00000277149,TYW1B,21384
ENSG00000086504,MRPL28,21385
ENSG00000182901,RGS7,21386
ENSG00000168918,INPP5D,21387
ENSG00000274386,TMEM269,21388
ENSG00000149177,PTPRJ,21389
ENSG00000122592,HOXA7,21390
ENSG00000014641,MDH1,21391
ENSG00000119231,SENP5,21392
ENSG00000197576,HOXA4,21393
ENSG00000118680,MYL12B,21394
ENSG00000144369,FAM171B,21395
ENSG00000104804,TULP2,21396
ENSG00000176422,SPRYD4,21397
ENSG00000196470,SIAH1,21398
ENSG00000196470,SIAH1,21399
ENSG00000135517,MIP,21400
ENSG00000185585,OLFML2A,21401
ENSG00000103187,COTL1,21402
ENSG00000138448,ITGAV,21403
ENSG00000106004,HOXA5,21404
ENSG00000161798,AQP5,21405
ENSG00000143575,HAX1,21406
ENSG00000134265,NAPG,21407
ENSG00000106006,HOXA6,21408
ENSG00000108342,CSF3,21409
ENSG00000105997,HOXA3,21410
ENSG00000137996,RTCA,21411
ENSG00000167580,AQP2,21412
ENSG00000148344,PTGES,21413
ENSG00000188778,ADRB3,21414
ENSG00000167183,PRR15L,21415
ENSG00000204614,TRIM40,21416
ENSG00000169154,GOT1L1,21417
ENSG00000147509,RGS20,21418
ENSG00000136918,WDR38,21419
ENSG00000186767,SPIN4,21420
ENSG00000167749,KLK4,21421
ENSG00000103111,MON1B,21422
ENSG00000198754,OXCT2,21423
ENSG00000198754,OXCT2,21424
ENSG00000108465,CDK5RAP3,21425
ENSG00000285880,AC144573.1,21426
ENSG00000051341,POLQ,21427
ENSG00000175619,OR4B1,21428
ENSG00000175619,OR4B1,21429
ENSG00000175619,OR4B1,21430
ENSG00000175619,OR4B1,21431
ENSG00000175619,OR4B1,21432
ENSG00000163032,VSNL1,21433
ENSG00000172208,OR4X2,21434
ENSG00000172208,OR4X2,21435
ENSG00000172208,OR4X2,21436
ENSG00000172208,OR4X2,21437
ENSG00000172208,OR4X2,21438
ENSG00000172208,OR4X2,21439
ENSG00000176567,OR4X1,21440
ENSG00000212901,KRTAP3-1,21441
ENSG00000132842,AP3B1,21442
ENSG00000136689,IL1RN,21443
ENSG00000136942,RPL35,21444
ENSG00000136942,RPL35,21445
ENSG00000155367,PPM1J,21446
ENSG00000089682,RBM41,21447
ENSG00000254535,PABPC4L,21448
ENSG00000257727,CNPY2,21449
ENSG00000137992,DBT,21450
ENSG00000164509,IL31RA,21451
ENSG00000126838,PZP,21452
ENSG00000126838,PZP,21453
ENSG00000126838,PZP,21454
ENSG00000143951,WDPCP,21455
ENSG00000078237,TIGAR,21456
ENSG00000143382,ADAMTSL4,21457
ENSG00000122705,CLTA,21458
ENSG00000125166,GOT2,21459
ENSG00000118972,FGF23,21460
ENSG00000205078,SYCE1L,21461
ENSG00000173598,NUDT4,21462
ENSG00000177519,RPRM,21463
ENSG00000139131,YARS2,21464
ENSG00000118971,CCND2,21465
ENSG00000164975,SNAPC3,21466
ENSG00000140873,ADAMTS18,21467
ENSG00000145247,OCIAD2,21468
ENSG00000087470,DNM1L,21469
ENSG00000176540,OR4C5,21470
ENSG00000136816,TOR1B,21471
ENSG00000176547,OR4C3,21472
ENSG00000285901,AC008012.1,21473
ENSG00000187840,EIF4EBP1,21474
ENSG00000221852,KRTAP1-5,21475
ENSG00000062485,CS,21476
ENSG00000062485,CS,21477
ENSG00000136603,SKIL,21478
ENSG00000104415,CCN4,21479
ENSG00000155366,RHOC,21480
ENSG00000167755,KLK6,21481
ENSG00000159147,DONSON,21482
ENSG00000154059,IMPACT,21483
ENSG00000111339,ART4,21484
ENSG00000171566,PLRG1,21485
ENSG00000101343,CRNKL1,21486
ENSG00000204887,KRTAP1-4,21487
ENSG00000159921,GNE,21488
ENSG00000172986,GXYLT2,21489
ENSG00000112164,GLP1R,21490
ENSG00000111341,MGP,21491
ENSG00000182108,DEXI,21492
ENSG00000143093,STRIP1,21493
ENSG00000169814,BTD,21494
ENSG00000164985,PSIP1,21495
ENSG00000179583,CIITA,21496
ENSG00000167842,MIS12,21497
ENSG00000091483,FH,21498
ENSG00000182993,C12orf60,21499
ENSG00000143384,MCL1,21500
ENSG00000170802,FOXN2,21501
ENSG00000179256,SMCO3,21502
ENSG00000072849,DERL2,21503
ENSG00000095261,PSMD5,21504
ENSG00000269741,AC011473.4,21505
ENSG00000134489,HRH4,21506
ENSG00000169035,KLK7,21507
ENSG00000145423,SFRP2,21508
ENSG00000140332,TLE3,21509
ENSG00000156150,ALX3,21510
ENSG00000013297,CLDN11,21511
ENSG00000198663,C6orf89,21512
ENSG00000122194,PLG,21513
ENSG00000114503,NCBP2,21514
ENSG00000019991,HGF,21515
ENSG00000166579,NDEL1,21516
ENSG00000173559,NABP1,21517
ENSG00000103502,CDIPT,21518
ENSG00000013293,SLC7A14,21519
ENSG00000136950,ARPC5L,21520
ENSG00000071243,ING3,21521
ENSG00000086159,AQP6,21522
ENSG00000188917,TRMT2B,21523
ENSG00000143515,ATP8B2,21524
ENSG00000285218,AC026316.4,21525
ENSG00000120071,KANSL1,21526
ENSG00000184908,CLCNKB,21527
ENSG00000184908,CLCNKB,21528
ENSG00000213022,KLK9,21529
ENSG00000161800,RACGAP1,21530
ENSG00000103540,CCP110,21531
ENSG00000089101,CFAP61,21532
ENSG00000134240,HMGCS2,21533
ENSG00000185900,POMK,21534
ENSG00000270170,NCBP2AS2,21535
ENSG00000129455,KLK8,21536
ENSG00000137168,PPIL1,21537
ENSG00000144278,GALNT13,21538
ENSG00000165516,KLHDC2,21539
ENSG00000054277,OPN3,21540
ENSG00000186675,MAGEE2,21541
ENSG00000197406,DIO3,21542
ENSG00000241837,ATP5PO,21543
ENSG00000157613,CREB3L1,21544
ENSG00000061936,SFSWAP,21545
ENSG00000105409,ATP1A3,21546
ENSG00000133026,MYH10,21547
ENSG00000163975,MELTF,21548
ENSG00000197410,DCHS2,21549
ENSG00000155849,ELMO1,21550
ENSG00000054938,CHRDL2,21551
ENSG00000160712,IL6R,21552
ENSG00000117009,KMO,21553
ENSG00000108439,PNPO,21554
ENSG00000169718,DUS1L,21555
ENSG00000102390,PBDC1,21556
ENSG00000079335,CDC14A,21557
ENSG00000167754,KLK5,21558
ENSG00000186812,ZNF397,21559
ENSG00000135686,KLHL36,21560
ENSG00000198934,MAGEE1,21561
ENSG00000087274,ADD1,21562
ENSG00000107949,BCCIP,21563
ENSG00000130477,UNC13A,21564
ENSG00000124459,ZNF45,21565
ENSG00000181523,SGSH,21566
ENSG00000136827,TOR1A,21567
ENSG00000159131,GART,21568
ENSG00000177469,CAVIN1,21569
ENSG00000203668,CHML,21570
ENSG00000085511,MAP3K4,21571
ENSG00000116544,DLGAP3,21572
ENSG00000214087,ARL16,21573
ENSG00000114554,PLXNA1,21574
ENSG00000064655,EYA2,21575
ENSG00000113805,CNTN3,21576
ENSG00000143420,ENSA,21577
ENSG00000163833,FBXO40,21578
ENSG00000162843,WDR64,21579
ENSG00000136931,NR5A1,21580
ENSG00000154864,PIEZO2,21581
ENSG00000089876,DHX32,21582
ENSG00000185359,HGS,21583
ENSG00000082641,NFE2L1,21584
ENSG00000165525,NEMF,21585
ENSG00000171102,OBP2B,21586
ENSG00000171102,OBP2B,21587
ENSG00000171102,OBP2B,21588
ENSG00000141527,CARD14,21589
ENSG00000169291,SHE,21590
ENSG00000136935,GOLGA1,21591
ENSG00000183155,RABIF,21592
ENSG00000065518,NDUFB4,21593
ENSG00000243749,TMEM35B,21594
ENSG00000174371,EXO1,21595
ENSG00000163867,ZMYM6,21596
ENSG00000182985,CADM1,21597
ENSG00000184478,OR56A3,21598
ENSG00000184478,OR56A3,21599
ENSG00000198598,MMP17,21600
ENSG00000184220,CMSS1,21601
ENSG00000103496,STX4,21602
ENSG00000119927,GPAM,21603
ENSG00000183313,OR52L1,21604
ENSG00000134531,EMP1,21605
ENSG00000198015,MRPL42,21606
ENSG00000136527,TRA2B,21607
ENSG00000160796,NBEAL2,21608
ENSG00000183389,OR56A4,21609
ENSG00000183389,OR56A4,21610
ENSG00000173611,SCAI,21611
ENSG00000172845,SP3,21612
ENSG00000095637,SORBS1,21613
ENSG00000205808,PLPP6,21614
ENSG00000106688,SLC1A1,21615
ENSG00000105695,MAG,21616
ENSG00000185262,UBALD2,21617
ENSG00000171456,ASXL1,21618
ENSG00000121749,TBC1D15,21619
ENSG00000157350,ST3GAL2,21620
ENSG00000126950,TMEM35A,21621
ENSG00000148677,ANKRD1,21622
ENSG00000117153,KLHL12,21623
ENSG00000136878,USP20,21624
ENSG00000165819,METTL3,21625
ENSG00000106686,SPATA6L,21626
ENSG00000134193,REG4,21627
ENSG00000152484,USP12,21628
ENSG00000105404,RABAC1,21629
ENSG00000197056,ZMYM1,21630
ENSG00000129646,QRICH2,21631
ENSG00000196289,BECN2,21632
ENSG00000179912,R3HDM2,21633
ENSG00000178338,ZNF354B,21634
ENSG00000177169,ULK1,21635
ENSG00000285505,AC010616.1,21636
ENSG00000170962,PDGFD,21637
ENSG00000168386,FILIP1L,21638
ENSG00000221880,KRTAP1-3,21639
ENSG00000171115,GIMAP8,21640
ENSG00000163584,RPL22L1,21641
ENSG00000188581,KRTAP1-1,21642
ENSG00000165807,PPP1R36,21643
ENSG00000020922,MRE11,21644
ENSG00000160714,UBE2Q1,21645
ENSG00000092203,TOX4,21646
ENSG00000162989,KCNJ3,21647
ENSG00000170967,DDI1,21648
ENSG00000144785,AC073896.1,21649
ENSG00000180287,PLD5,21650
ENSG00000181045,SLC26A11,21651
ENSG00000104805,NUCB1,21652
ENSG00000122870,BICC1,21653
ENSG00000134249,ADAM30,21654
ENSG00000160799,CCDC12,21655
ENSG00000197223,C1D,21656
ENSG00000280789,PAGR1,21657
ENSG00000280789,PAGR1,21658
ENSG00000280789,PAGR1,21659
ENSG00000166816,LDHD,21660
ENSG00000012124,CD22,21661
ENSG00000109182,CWH43,21662
ENSG00000184575,XPOT,21663
ENSG00000159346,ADIPOR1,21664
ENSG00000122378,PRXL2A,21665
ENSG00000120370,GORAB,21666
ENSG00000167371,PRRT2,21667
ENSG00000075234,TTC38,21668
ENSG00000144681,STAC,21669
ENSG00000136819,C9orf78,21670
ENSG00000175164,ABO,21671
ENSG00000075539,FRYL,21672
ENSG00000007314,SCN4A,21673
ENSG00000129472,RAB2B,21674
ENSG00000135144,DTX1,21675
ENSG00000187735,TCEA1,21676
ENSG00000184517,ZFP1,21677
ENSG00000125505,MBOAT7,21678
ENSG00000112167,SAYSD1,21679
ENSG00000183873,SCN5A,21680
ENSG00000095787,WAC,21681
ENSG00000205758,CRYZL1,21682
ENSG00000139055,ERP27,21683
ENSG00000102531,FNDC3A,21684
ENSG00000164626,KCNK5,21685
ENSG00000180828,BHLHE22,21686
ENSG00000116132,PRRX1,21687
ENSG00000103495,MAZ,21688
ENSG00000255561,FDXACB1,21689
ENSG00000102271,KLHL4,21690
ENSG00000120833,SOCS2,21691
ENSG00000149273,RPS3,21692
ENSG00000143702,CEP170,21693
ENSG00000185482,STAC3,21694
ENSG00000177192,PUS1,21695
ENSG00000085978,ATG16L1,21696
ENSG00000137720,C11orf1,21697
ENSG00000050628,PTGER3,21698
ENSG00000114757,PEX5L,21699
ENSG00000110172,CHORDC1,21700
ENSG00000197272,IL27,21701
ENSG00000172954,LCLAT1,21702
ENSG00000142494,SLC47A1,21703
ENSG00000086848,ALG9,21704
ENSG00000183431,SF3A3,21705
ENSG00000164603,BMT2,21706
ENSG00000164011,ZNF691,21707
ENSG00000160716,CHRNB2,21708
ENSG00000204613,TRIM10,21709
ENSG00000183735,TBK1,21710
ENSG00000132780,NASP,21711
ENSG00000072864,NDE1,21712
ENSG00000143457,GOLPH3L,21713
ENSG00000170892,TSEN34,21714
ENSG00000176046,NUPR1,21715
ENSG00000179144,GIMAP7,21716
ENSG00000103194,USP10,21717
ENSG00000075218,GTSE1,21718
ENSG00000159348,CYB5R1,21719
ENSG00000124226,RNF114,21720
ENSG00000117501,MROH9,21721
ENSG00000186150,UBL4B,21722
ENSG00000198939,ZFP2,21723
ENSG00000169372,CRADD,21724
ENSG00000102218,RP2,21725
ENSG00000013364,MVP,21726
ENSG00000143452,HORMAD1,21727
ENSG00000197106,SLC6A17,21728
ENSG00000010932,FMO1,21729
ENSG00000144339,TMEFF2,21730
ENSG00000143839,REN,21731
ENSG00000176476,SGF29,21732
ENSG00000224383,PRR29,21733
ENSG00000133574,GIMAP4,21734
ENSG00000140263,SORD,21735
ENSG00000164530,PI16,21736
ENSG00000138080,EMILIN1,21737
ENSG00000169169,CPT1C,21738
ENSG00000146802,TMEM168,21739
ENSG00000116396,KCNC4,21740
ENSG00000163444,TMEM183A,21741
ENSG00000273398,AC017083.3,21742
ENSG00000115946,PNO1,21743
ENSG00000133392,MYH11,21744
ENSG00000196468,FGF16,21745
ENSG00000170498,KISS1,21746
ENSG00000170498,KISS1,21747
ENSG00000213339,QTRT1,21748
ENSG00000108622,ICAM2,21749
ENSG00000174567,GOLT1A,21750
ENSG00000174567,GOLT1A,21751
ENSG00000007933,FMO3,21752
ENSG00000168497,CAVIN2,21753
ENSG00000258529,AP001781.2,21754
ENSG00000221823,PPP3R1,21755
ENSG00000140876,NUDT7,21756
ENSG00000235169,SMIM1,21757
ENSG00000243667,WDR92,21758
ENSG00000103196,CRISPLD2,21759
ENSG00000166819,PLIN1,21760
ENSG00000101349,PAK5,21761
ENSG00000081051,AFP,21762
ENSG00000094963,FMO2,21763
ENSG00000139973,SYT16,21764
ENSG00000177943,MAMDC4,21765
ENSG00000143850,PLEKHA6,21766
ENSG00000160710,ADAR,21767
ENSG00000188487,INSC,21768
ENSG00000177098,SCN4B,21769
ENSG00000198795,ZNF521,21770
ENSG00000160179,ABCG1,21771
ENSG00000166821,PEX11A,21772
ENSG00000183495,EP400,21773
ENSG00000162775,RBM15,21774
ENSG00000119913,TECTB,21775
ENSG00000185519,FAM131C,21776
ENSG00000273079,GRIN2B,21777
ENSG00000232434,AJM1,21778
ENSG00000172817,CYP7B1,21779
ENSG00000054148,PHPT1,21780
ENSG00000171724,VAT1L,21781
ENSG00000158270,COLEC12,21782
ENSG00000111344,RASAL1,21783
ENSG00000139287,TPH2,21784
ENSG00000262660,AC139530.2,21785
ENSG00000165383,LRRC18,21786
ENSG00000070182,SPTB,21787
ENSG00000166509,CLEC3A,21788
ENSG00000165633,VSTM4,21789
ENSG00000169245,CXCL10,21790
ENSG00000163673,DCLK3,21791
ENSG00000103202,NME4,21792
ENSG00000169248,CXCL11,21793
ENSG00000132639,SNAP25,21794
ENSG00000133056,PIK3C2B,21795
ENSG00000070413,DGCR2,21796
ENSG00000070413,DGCR2,21797
ENSG00000113924,HGD,21798
ENSG00000127022,CANX,21799
ENSG00000128815,WDFY4,21800
ENSG00000173531,MST1,21801
ENSG00000244482,LILRA6,21802
ENSG00000244482,LILRA6,21803
ENSG00000244482,LILRA6,21804
ENSG00000244482,LILRA6,21805
ENSG00000244482,LILRA6,21806
ENSG00000244482,LILRA6,21807
ENSG00000244482,LILRA6,21808
ENSG00000134250,NOTCH2,21809
ENSG00000177143,CETN1,21810
ENSG00000156219,ART3,21811
ENSG00000072657,TRHDE,21812
ENSG00000135299,ANKRD6,21813
ENSG00000163755,HPS3,21814
ENSG00000262814,MRPL12,21815
ENSG00000166439,RNF169,21816
ENSG00000132623,ANKEF1,21817
ENSG00000184599,TAFA3,21818
ENSG00000166435,XRRA1,21819
ENSG00000188483,IER5L,21820
ENSG00000141040,ZNF287,21821
ENSG00000196313,POM121,21822
ENSG00000126822,PLEKHG3,21823
ENSG00000140743,CDR2,21824
ENSG00000163131,CTSS,21825
ENSG00000047457,CP,21826
ENSG00000134248,LAMTOR5,21827
ENSG00000079557,AFM,21828
ENSG00000170889,RPS9,21829
ENSG00000158615,PPP1R15B,21830
ENSG00000143847,PPFIA4,21831
ENSG00000155380,SLC16A1,21832
ENSG00000144840,RABL3,21833
ENSG00000165102,HGSNAT,21834
ENSG00000140015,KCNH5,21835
ENSG00000164062,APEH,21836
ENSG00000145990,GFOD1,21837
ENSG00000168679,SLC16A4,21838
ENSG00000143387,CTSK,21839
ENSG00000215644,GCGR,21840
ENSG00000242612,DECR2,21841
ENSG00000091482,SMPX,21842
ENSG00000157890,MEGF11,21843
ENSG00000153767,GTF2E1,21844
ENSG00000186710,CFAP73,21845
ENSG00000058866,DGKG,21846
ENSG00000006016,CRLF1,21847
ENSG00000123064,DDX54,21848
ENSG00000054282,SDCCAG8,21849
ENSG00000197430,OPALIN,21850
ENSG00000163012,ZSWIM2,21851
ENSG00000221983,UBA52,21852
ENSG00000153786,ZDHHC7,21853
ENSG00000168385,SEPTIN2,21854
ENSG00000168385,SEPTIN2,21855
ENSG00000204659,CBY3,21856
ENSG00000204577,LILRB3,21857
ENSG00000204577,LILRB3,21858
ENSG00000204577,LILRB3,21859
ENSG00000204577,LILRB3,21860
ENSG00000204577,LILRB3,21861
ENSG00000204577,LILRB3,21862
ENSG00000204577,LILRB3,21863
ENSG00000039560,RAI14,21864
ENSG00000090615,GOLGA3,21865
ENSG00000253719,ATXN7L3B,21866
ENSG00000168675,LDLRAD4,21867
ENSG00000117020,AKT3,21868
ENSG00000137871,ZNF280D,21869
ENSG00000175189,INHBC,21870
ENSG00000167394,ZNF668,21871
ENSG00000083099,LYRM2,21872
ENSG00000076258,FMO4,21873
ENSG00000174136,RGMB,21874
ENSG00000090487,SPG21,21875
ENSG00000205702,CYP2D7,21876
ENSG00000205702,CYP2D7,21877
ENSG00000205702,CYP2D7,21878
ENSG00000205702,CYP2D7,21879
ENSG00000205702,CYP2D7,21880
ENSG00000205702,CYP2D7,21881
ENSG00000205702,CYP2D7,21882
ENSG00000205702,CYP2D7,21883
ENSG00000205702,CYP2D7,21884
ENSG00000166006,KCNC2,21885
ENSG00000185127,C6orf120,21886
ENSG00000128881,TTBK2,21887
ENSG00000130024,PHF10,21888
ENSG00000095587,TLL2,21889
ENSG00000133561,GIMAP6,21890
ENSG00000132485,ZRANB2,21891
ENSG00000168487,BMP1,21892
ENSG00000148296,SURF6,21893
ENSG00000178187,ZNF454,21894
ENSG00000139405,RITA1,21895
ENSG00000104899,AMH,21896
ENSG00000147183,CPXCR1,21897
ENSG00000185163,DDX51,21898
ENSG00000095981,KCNK16,21899
ENSG00000244405,ETV5,21900
ENSG00000113262,GRM6,21901
ENSG00000125965,GDF5,21902
ENSG00000076067,RBMS2,21903
ENSG00000165490,DDIAS,21904
ENSG00000039600,SOX30,21905
ENSG00000204183,GDF5OS,21906
ENSG00000204610,TRIM15,21907
ENSG00000167397,VKORC1,21908
ENSG00000167397,VKORC1,21909
ENSG00000174749,FAM241A,21910
ENSG00000105696,TMEM59L,21911
ENSG00000111348,ARHGDIB,21912
ENSG00000057294,PKP2,21913
ENSG00000122180,MYOG,21914
ENSG00000261667,LY6L,21915
ENSG00000160223,ICOSLG,21916
ENSG00000178607,ERN1,21917
ENSG00000196329,GIMAP5,21918
ENSG00000196329,GIMAP5,21919
ENSG00000142627,EPHA2,21920
ENSG00000130764,LRRC47,21921
ENSG00000175324,LSM1,21922
ENSG00000126456,IRF3,21923
ENSG00000072609,CHFR,21924
ENSG00000187658,C5orf52,21925
ENSG00000151006,PRSS53,21926
ENSG00000213203,GIMAP1,21927
ENSG00000184967,NOC4L,21928
ENSG00000064989,CALCRL,21929
ENSG00000281887,GIMAP1-GIMAP5,21930
ENSG00000281887,GIMAP1-GIMAP5,21931
ENSG00000113272,THG1L,21932
ENSG00000102221,JADE3,21933
ENSG00000167395,ZNF646,21934
ENSG00000265808,SEC22B,21935
ENSG00000156735,BAG4,21936
ENSG00000143437,ARNT,21937
ENSG00000006015,REX1BD,21938
ENSG00000137509,PRCP,21939
ENSG00000153779,TGIF2LX,21940
ENSG00000153779,TGIF2LX,21941
ENSG00000100207,TCF20,21942
ENSG00000100207,TCF20,21943
ENSG00000129691,ASH2L,21944
ENSG00000186815,TPCN1,21945
ENSG00000138660,AP1AR,21946
ENSG00000110711,AIP,21947
ENSG00000006634,DBF4,21948
ENSG00000234284,ZNF879,21949
ENSG00000076108,BAZ2A,21950
ENSG00000163377,TAFA4,21951
ENSG00000185219,ZNF445,21952
ENSG00000205707,ETFRF1,21953
ENSG00000163485,ADORA1,21954
ENSG00000149575,SCN2B,21955
ENSG00000179456,ZBTB18,21956
ENSG00000153956,CACNA2D1,21957
ENSG00000171564,FGB,21958
ENSG00000108468,CBX1,21959
ENSG00000172260,NEGR1,21960
ENSG00000140262,TCF12,21961
ENSG00000108679,LGALS3BP,21962
ENSG00000212725,KRTAP2-1,21963
ENSG00000212725,KRTAP2-1,21964
ENSG00000212725,KRTAP2-1,21965
ENSG00000212725,KRTAP2-1,21966
ENSG00000155858,LSM11,21967
ENSG00000133703,KRAS,21968
ENSG00000163995,ABLIM2,21969
ENSG00000135898,GPR55,21970
ENSG00000173728,C1orf100,21971
ENSG00000003436,TFPI,21972
ENSG00000142632,ARHGEF19,21973
ENSG00000133055,MYBPH,21974
ENSG00000126768,TIMM17B,21975
ENSG00000214518,KRTAP2-2,21976
ENSG00000214518,KRTAP2-2,21977
ENSG00000214518,KRTAP2-2,21978
ENSG00000214518,KRTAP2-2,21979
ENSG00000184786,TCTE3,21980
ENSG00000184786,TCTE3,21981
ENSG00000184786,TCTE3,21982
ENSG00000212724,KRTAP2-3,21983
ENSG00000212724,KRTAP2-3,21984
ENSG00000212724,KRTAP2-3,21985
ENSG00000212724,KRTAP2-3,21986
ENSG00000035687,ADSS,21987
ENSG00000213417,KRTAP2-4,21988
ENSG00000213417,KRTAP2-4,21989
ENSG00000213417,KRTAP2-4,21990
ENSG00000213417,KRTAP2-4,21991
ENSG00000169710,FASN,21992
ENSG00000172538,FAM170B,21993
ENSG00000240871,KRTAP4-7,21994
ENSG00000128604,IRF5,21995
ENSG00000180353,HCLS1,21996
ENSG00000204880,KRTAP4-8,21997
ENSG00000204880,KRTAP4-8,21998
ENSG00000204880,KRTAP4-8,21999
ENSG00000204880,KRTAP4-8,22000
ENSG00000241241,KRTAP4-16,22001
ENSG00000241241,KRTAP4-16,22002
ENSG00000241241,KRTAP4-16,22003
ENSG00000241241,KRTAP4-16,22004
ENSG00000212722,KRTAP4-9,22005
ENSG00000212722,KRTAP4-9,22006
ENSG00000212722,KRTAP4-9,22007
ENSG00000212722,KRTAP4-9,22008
ENSG00000102921,N4BP1,22009
ENSG00000212721,KRTAP4-11,22010
ENSG00000212721,KRTAP4-11,22011
ENSG00000212721,KRTAP4-11,22012
ENSG00000212721,KRTAP4-11,22013
ENSG00000196141,SPATS2L,22014
ENSG00000147465,STAR,22015
ENSG00000126785,RHOJ,22016
ENSG00000137166,FOXP4,22017
ENSG00000130479,MAP1S,22018
ENSG00000176956,LY6H,22019
ENSG00000182870,GALNT9,22020
ENSG00000111087,GLI1,22021
ENSG00000176890,TYMS,22022
ENSG00000179397,CATSPERE,22023
ENSG00000107223,EDF1,22024
ENSG00000145365,TIFA,22025
ENSG00000107201,DDX58,22026
ENSG00000073331,ALPK1,22027
ENSG00000102103,PQBP1,22028
ENSG00000204161,TMEM273,22029
ENSG00000137502,RAB30,22030
ENSG00000148297,MED22,22031
ENSG00000166986,MARS,22032
ENSG00000100897,DCAF11,22033
ENSG00000173699,SPATA3,22034
ENSG00000110975,SYT10,22035
ENSG00000168928,CTRB2,22036
ENSG00000186153,WWOX,22037
ENSG00000150394,CDH8,22038
ENSG00000139053,PDE6H,22039
ENSG00000167476,JSRP1,22040
ENSG00000166578,IQCD,22041
ENSG00000107077,KDM4C,22042
ENSG00000133048,CHI3L1,22043
ENSG00000203780,FANK1,22044
ENSG00000005206,SPPL2B,22045
ENSG00000139133,ALG10,22046
ENSG00000213416,KRTAP4-12,22047
ENSG00000198090,KRTAP4-6,22048
ENSG00000033627,ATP6V0A1,22049
ENSG00000111241,FGF6,22050
ENSG00000173588,CEP83,22051
ENSG00000198271,KRTAP4-5,22052
ENSG00000198271,KRTAP4-5,22053
ENSG00000198271,KRTAP4-5,22054
ENSG00000198271,KRTAP4-5,22055
ENSG00000198271,KRTAP4-5,22056
ENSG00000198271,KRTAP4-5,22057
ENSG00000198271,KRTAP4-5,22058
ENSG00000198271,KRTAP4-5,22059
ENSG00000198271,KRTAP4-5,22060
ENSG00000198271,KRTAP4-5,22061
ENSG00000198271,KRTAP4-5,22062
ENSG00000198271,KRTAP4-5,22063
ENSG00000198271,KRTAP4-5,22064
ENSG00000198271,KRTAP4-5,22065
ENSG00000198271,KRTAP4-5,22066
ENSG00000198271,KRTAP4-5,22067
ENSG00000198271,KRTAP4-5,22068
ENSG00000198271,KRTAP4-5,22069
ENSG00000198271,KRTAP4-5,22070
ENSG00000198271,KRTAP4-5,22071
ENSG00000198271,KRTAP4-5,22072
ENSG00000198271,KRTAP4-5,22073
ENSG00000198271,KRTAP4-5,22074
ENSG00000198271,KRTAP4-5,22075
ENSG00000198271,KRTAP4-5,22076
ENSG00000198271,KRTAP4-5,22077
ENSG00000198271,KRTAP4-5,22078
ENSG00000179600,GPHB5,22079
ENSG00000171396,KRTAP4-4,22080
ENSG00000171396,KRTAP4-4,22081
ENSG00000171396,KRTAP4-4,22082
ENSG00000171396,KRTAP4-4,22083
ENSG00000196458,ZNF605,22084
ENSG00000117523,PRRC2C,22085
ENSG00000177354,C10orf71,22086
ENSG00000121644,DESI2,22087
ENSG00000116198,CEP104,22088
ENSG00000134533,RERG,22089
ENSG00000103707,MTFMT,22090
ENSG00000163378,EOGT,22091
ENSG00000050820,BCAR1,22092
ENSG00000152936,LMNTD1,22093
ENSG00000127191,TRAF2,22094
ENSG00000130332,LSM7,22095
ENSG00000009335,UBE3C,22096
ENSG00000176390,CRLF3,22097
ENSG00000133063,CHIT1,22098
ENSG00000151490,PTPRO,22099
ENSG00000178573,MAF,22100
ENSG00000168016,TRANK1,22101
ENSG00000104904,OAZ1,22102
ENSG00000198625,MDM4,22103
ENSG00000102924,CBLN1,22104
ENSG00000136478,TEX2,22105
ENSG00000175197,DDIT3,22106
ENSG00000136040,PLXNC1,22107
ENSG00000085224,ATRX,22108
ENSG00000196156,KRTAP4-3,22109
ENSG00000196156,KRTAP4-3,22110
