tracking_id,Gene_symbol,PairingNumber
ENSMUSG00000032446,Eomes,24201
ENSMUSG00000026322,Htr4,24202
ENSMUSG00000025283,Sat1,24203
ENSMUSG00000032551,1110059G10Rik,24204
ENSMUSG00000043432,Leng9,24205
ENSMUSG00000038121,Fam210a,24206
ENSMUSG00000042386,Tex13b,24207
ENSMUSG00000028452,Vcp,24208
ENSMUSG00000070565,Rasal2,24209
ENSMUSG00000051510,Mafg,24210
ENSMUSG00000031791,Tmem38a,24211
ENSMUSG00000031552,Adam18,24212
ENSMUSG00000053175,Bcl3,24213
ENSMUSG00000050276,Mrgprg,24214
ENSMUSG00000025138,Sirt7,24215
ENSMUSG00000022407,Adsl,24216
ENSMUSG00000031314,Taf1,24217
ENSMUSG00000028940,Hes2,24218
ENSMUSG00000046876,Atxn1,24219
ENSMUSG00000022885,St6gal1,24220
ENSMUSG00000002147,Stat6,24221
ENSMUSG00000046593,Tmem215,24222
ENSMUSG00000034610,Tut4,24223
ENSMUSG00000020076,Ddx50,24224
ENSMUSG00000019338,Zfp687,24225
ENSMUSG00000063558,Aox1,24226
ENSMUSG00000024378,Stard4,24227
ENSMUSG00000048965,Mrgpre,24228
ENSMUSG00000118462,AC151602.1,24229
ENSMUSG00000042202,Slc35e2,24230
ENSMUSG00000051951,Xkr4,24231
ENSMUSG00000026592,Tex35,24232
ENSMUSG00000042029,Ncapg2,24233
ENSMUSG00000022883,Robo1,24234
ENSMUSG00000049672,Zbtb14,24235
ENSMUSG00000035759,Bbs10,24236
ENSMUSG00000021804,Rgr,24237
ENSMUSG00000026094,Stk17b,24238
ENSMUSG00000047986,Palm3,24239
ENSMUSG00000042766,Trim46,24240
ENSMUSG00000038086,Hspb2,24241
ENSMUSG00000074217,2210011C24Rik,24242
ENSMUSG00000021054,Sgpp1,24243
ENSMUSG00000038086,Hspb2,24244
ENSMUSG00000022696,Sidt1,24245
ENSMUSG00000020189,Osbpl8,24246
ENSMUSG00000032062,2310030G06Rik,24247
ENSMUSG00000002033,Cd3g,24248
ENSMUSG00000032060,Cryab,24249
ENSMUSG00000042903,Foxo4,24250
ENSMUSG00000040327,Cul9,24251
ENSMUSG00000063800,Prpf38a,24252
ENSMUSG00000108981,Gm15262,24253
ENSMUSG00000014767,Tbp,24254
ENSMUSG00000005994,Tyrp1,24255
ENSMUSG00000006736,Tspan31,24256
ENSMUSG00000016494,Cd34,24257
ENSMUSG00000041044,Lrit1,24258
ENSMUSG00000090659,Zfp493,24259
ENSMUSG00000069184,Zfp72,24260
ENSMUSG00000059839,Zfp874b,24261
ENSMUSG00000074824,Rslcan18,24262
ENSMUSG00000051037,Zfp455,24263
ENSMUSG00000058900,Rsl1,24264
ENSMUSG00000071291,Zfp58,24265
ENSMUSG00000058331,Zfp85,24266
ENSMUSG00000078995,Zfp456,24267
ENSMUSG00000078994,Zfp429,24268
ENSMUSG00000058883,Zfp708,24269
ENSMUSG00000100235,Gm28557,24270
ENSMUSG00000069206,Zfp874a,24271
ENSMUSG00000030446,Zfp273,24272
ENSMUSG00000097333,Zfp87,24273
ENSMUSG00000048706,Lurap1l,24274
ENSMUSG00000041954,Tnfrsf18,24275
ENSMUSG00000042303,Sgsm3,24276
ENSMUSG00000051056,Gja10,24277
ENSMUSG00000100241,Slc18a3,24278
ENSMUSG00000040502,March9,24279
ENSMUSG00000078932,CN725425,24280
ENSMUSG00000042747,Krtcap2,24281
ENSMUSG00000026594,Ralgps2,24282
ENSMUSG00000098188,Sowahc,24283
ENSMUSG00000006728,Cdk4,24284
ENSMUSG00000021919,Chat,24285
ENSMUSG00000028536,2610528J11Rik,24286
ENSMUSG00000047878,A4galt,24287
ENSMUSG00000036298,Slc2a13,24288
ENSMUSG00000030541,Idh2,24289
ENSMUSG00000090141,Gm614,24290
ENSMUSG00000048148,Nwd1,24291
ENSMUSG00000029075,Tnfrsf4,24292
ENSMUSG00000026640,Plxna2,24293
ENSMUSG00000074121,Ntf5,24294
ENSMUSG00000046408,1700067K01Rik,24295
ENSMUSG00000092463,Gm20489,24296
ENSMUSG00000031304,Il2rg,24297
ENSMUSG00000033383,Rtp1,24298
ENSMUSG00000033544,Angptl1,24299
ENSMUSG00000031430,Vsig1,24300
ENSMUSG00000074127,Cmtm2a,24301
ENSMUSG00000035785,Cmtm2b,24302
ENSMUSG00000025422,Agap2,24303
ENSMUSG00000031661,Nkd1,24304
ENSMUSG00000068284,Usf3,24305
ENSMUSG00000034265,Zdhhc14,24306
ENSMUSG00000049928,Glp2r,24307
ENSMUSG00000042292,Mrtfa,24308
ENSMUSG00000092463,Gm20489,24309
ENSMUSG00000031304,Il2rg,24310
ENSMUSG00000071192,Wfikkn1,24311
ENSMUSG00000025730,Rab40c,24312
ENSMUSG00000015085,Entpd2,24313
ENSMUSG00000030468,Siglecg,24314
ENSMUSG00000034187,Nsf,24315
ENSMUSG00000017778,Cox7c,24316
ENSMUSG00000049577,Zfpm1,24317
ENSMUSG00000066129,Kndc1,24318
ENSMUSG00000028830,AU040320,24319
ENSMUSG00000011096,Akt1s1,24320
ENSMUSG00000031662,Snx20,24321
ENSMUSG00000000142,Axin2,24322
ENSMUSG00000044647,Csrnp3,24323
ENSMUSG00000063529,Stmnd1,24324
ENSMUSG00000017478,Zc3h18,24325
ENSMUSG00000041180,Hectd2,24326
ENSMUSG00000039092,Sptlc3,24327
ENSMUSG00000027797,Dclk1,24328
ENSMUSG00000001349,Cnn1,24329
ENSMUSG00000020728,Cep112,24330
ENSMUSG00000038520,Tbc1d17,24331
ENSMUSG00000038201,Kcna7,24332
ENSMUSG00000035557,Krt17,24333
ENSMUSG00000028998,Tomm7,24334
ENSMUSG00000056870,Gulp1,24335
ENSMUSG00000003484,Cyp4f18,24336
ENSMUSG00000033004,Mycbp2,24337
ENSMUSG00000050050,Ccdc158,24338
ENSMUSG00000016179,Camk1g,24339
ENSMUSG00000036273,Lrrk2,24340
ENSMUSG00000071350,Setdb2,24341
ENSMUSG00000022044,Stmn4,24342
ENSMUSG00000038132,Rbm24,24343
ENSMUSG00000030159,Clec1b,24344
ENSMUSG00000068823,Csde1,24345
ENSMUSG00000037101,Ttc29,24346
ENSMUSG00000019961,Tmpo,24347
ENSMUSG00000051396,Gm45902,24348
ENSMUSG00000031231,Cox7b,24349
ENSMUSG00000020907,Rcvrn,24350
ENSMUSG00000053063,Clec12a,24351
ENSMUSG00000038502,Ptov1,24352
ENSMUSG00000028943,Espn,24353
ENSMUSG00000025402,Nab2,24354
ENSMUSG00000047161,Chst9,24355
ENSMUSG00000048440,Cyp4f16,24356
ENSMUSG00000091586,Cyp4f17,24357
ENSMUSG00000024055,Cyp4f13,24358
ENSMUSG00000062464,Cyp4f37,24359
ENSMUSG00000015357,Clpx,24360
ENSMUSG00000024411,Aqp4,24361
ENSMUSG00000053477,Tcf4,24362
ENSMUSG00000079445,B3gnt7,24363
ENSMUSG00000089678,Agxt2,24364
ENSMUSG00000028833,Ncdn,24365
ENSMUSG00000027180,Fbxo3,24366
ENSMUSG00000005469,Prkaca,24367
ENSMUSG00000026639,Lamb3,24368
ENSMUSG00000033557,Fam20b,24369
ENSMUSG00000031875,Cmtm3,24370
ENSMUSG00000039713,Plekhg5,24371
ENSMUSG00000030158,Clec12b,24372
ENSMUSG00000005774,Rfx5,24373
ENSMUSG00000063838,Cdc42ep5,24374
ENSMUSG00000034390,Cmip,24375
ENSMUSG00000026955,Sapcd2,24376
ENSMUSG00000024013,Fgd2,24377
ENSMUSG00000070407,Hs3st3b1,24378
ENSMUSG00000023827,Agpat4,24379
ENSMUSG00000018776,Slc35g3,24380
ENSMUSG00000033191,Tie1,24381
ENSMUSG00000047976,Kcna1,24382
ENSMUSG00000036225,Kctd1,24383
ENSMUSG00000016194,Hsd11b1,24384
ENSMUSG00000005470,Asf1b,24385
ENSMUSG00000009633,G0s2,24386
ENSMUSG00000022125,Cln5,24387
ENSMUSG00000034533,Scn10a,24388
ENSMUSG00000031616,Ednra,24389
ENSMUSG00000109511,Nup62,24390
ENSMUSG00000022125,Cln5,24391
ENSMUSG00000022887,Masp1,24392
ENSMUSG00000020863,Luc7l3,24393
ENSMUSG00000007480,Mc5r,24394
ENSMUSG00000118554,Fam90a1b,24395
ENSMUSG00000000049,Apoh,24396
ENSMUSG00000000563,Atp5f1,24397
ENSMUSG00000033910,Gucy1a1,24398
ENSMUSG00000037697,Ddhd1,24399
ENSMUSG00000079508,Apoo,24400
ENSMUSG00000022698,Naa50,24401
ENSMUSG00000032064,Dixdc1,24402
ENSMUSG00000029528,Pxn,24403
ENSMUSG00000005493,Msh4,24404
ENSMUSG00000000561,Wdr77,24405
ENSMUSG00000022124,Fbxl3,24406
ENSMUSG00000040479,Dgkz,24407
ENSMUSG00000037318,Traf3ip3,24408
ENSMUSG00000038539,Atf5,24409
ENSMUSG00000029076,Sdf4,24410
ENSMUSG00000028233,Tgs1,24411
ENSMUSG00000096188,Cmtm4,24412
ENSMUSG00000028047,Thbs3,24413
ENSMUSG00000074766,Ism1,24414
ENSMUSG00000028232,Tmem68,24415
ENSMUSG00000063511,Snrnp70,24416
ENSMUSG00000023088,Abcc1,24417
ENSMUSG00000027133,Nop10,24418
ENSMUSG00000002968,Med25,24419
ENSMUSG00000043929,Klhl15,24420
ENSMUSG00000045569,Mc2r,24421
ENSMUSG00000050965,Prkca,24422
ENSMUSG00000059246,Foxb1,24423
ENSMUSG00000039163,Cmc1,24424
ENSMUSG00000026956,Uap1l1,24425
ENSMUSG00000038070,Cntln,24426
ENSMUSG00000046598,Bdh1,24427
ENSMUSG00000017165,Gast,24428
ENSMUSG00000031622,Sin3b,24429
ENSMUSG00000024862,Klc2,24430
ENSMUSG00000006389,Mpl,24431
ENSMUSG00000039285,Azi2,24432
ENSMUSG00000020224,Llph,24433
ENSMUSG00000064068,Mtx1,24434
ENSMUSG00000033319,Fem1c,24435
ENSMUSG00000079144,A130010J15Rik,24436
ENSMUSG00000020225,Tmbim4,24437
ENSMUSG00000025731,Mettl26,24438
ENSMUSG00000034330,Plcg2,24439
ENSMUSG00000038997,Asb17,24440
ENSMUSG00000026638,Irf6,24441
ENSMUSG00000050796,B3galt6,24442
ENSMUSG00000027794,Sohlh2,24443
ENSMUSG00000000125,Wnt3,24444
ENSMUSG00000008496,Pou2f2,24445
ENSMUSG00000060519,Tor3a,24446
ENSMUSG00000027794,Sohlh2,24447
ENSMUSG00000016181,Utp25,24448
ENSMUSG00000024793,Tnfrsf25,24449
ENSMUSG00000061904,Slc25a3,24450
ENSMUSG00000040373,Cacng5,24451
ENSMUSG00000032443,Zcwpw2,24452
ENSMUSG00000048655,Ccdc169,24453
ENSMUSG00000020723,Cacng4,24454
ENSMUSG00000023571,C1qtnf12,24455
ENSMUSG00000003872,Lin7b,24456
ENSMUSG00000039607,Rbms3,24457
ENSMUSG00000020722,Cacng1,24458
ENSMUSG00000042700,Sipa1l1,24459
ENSMUSG00000035798,Zdhhc17,24460
ENSMUSG00000052544,St6galnac3,24461
ENSMUSG00000016200,Syt14,24462
ENSMUSG00000010142,Tnfrsf13b,24463
ENSMUSG00000018486,Wnt9b,24464
ENSMUSG00000002365,Snx9,24465
ENSMUSG00000036712,Cyld,24466
ENSMUSG00000020225,Tmbim4,24467
ENSMUSG00000028453,Fancg,24468
ENSMUSG00000033355,Rtp4,24469
ENSMUSG00000023026,Dip2b,24470
ENSMUSG00000026596,Abl2,24471
ENSMUSG00000004366,Sst,24472
ENSMUSG00000031565,Fgfr1,24473
ENSMUSG00000029231,Pdgfra,24474
ENSMUSG00000062901,Klhl24,24475
ENSMUSG00000022508,Bcl6,24476
ENSMUSG00000025888,Casp1,24477
ENSMUSG00000035770,Dync1li2,24478
ENSMUSG00000037196,Pacrg,24479
ENSMUSG00000024858,Grk2,24480
ENSMUSG00000016262,Sertad4,24481
ENSMUSG00000002963,Pnkp,24482
ENSMUSG00000014771,Pdcd2,24483
ENSMUSG00000028048,Gba,24484
ENSMUSG00000052033,Pfdn4,24485
ENSMUSG00000047531,Rtp2,24486
ENSMUSG00000074342,I830077J02Rik,24487
ENSMUSG00000032637,Atxn2l,24488
ENSMUSG00000022800,Fyttd1,24489
ENSMUSG00000041215,Yeats2,24490
ENSMUSG00000033184,Tmed7,24491
ENSMUSG00000037375,Hhat,24492
ENSMUSG00000013822,Elof1,24493
ENSMUSG00000010154,Spire2,24494
ENSMUSG00000033184,Tmed7,24495
ENSMUSG00000039037,St6galnac5,24496
ENSMUSG00000023826,Prkn,24497
ENSMUSG00000032698,Lmo2,24498
ENSMUSG00000026994,Galnt3,24499
ENSMUSG00000029228,Lnx1,24500
ENSMUSG00000046108,Il17c,24501
ENSMUSG00000055994,Nod2,24502
ENSMUSG00000035629,Rubcn,24503
ENSMUSG00000031429,Psmd10,24504
ENSMUSG00000020227,Irak3,24505
ENSMUSG00000030963,Umod,24506
ENSMUSG00000027606,Dnajc5b,24507
ENSMUSG00000090659,Zfp493,24508
ENSMUSG00000069184,Zfp72,24509
ENSMUSG00000059839,Zfp874b,24510
ENSMUSG00000074824,Rslcan18,24511
ENSMUSG00000051037,Zfp455,24512
ENSMUSG00000058900,Rsl1,24513
ENSMUSG00000071291,Zfp58,24514
ENSMUSG00000058331,Zfp85,24515
ENSMUSG00000078995,Zfp456,24516
ENSMUSG00000078994,Zfp429,24517
ENSMUSG00000058883,Zfp708,24518
ENSMUSG00000100235,Gm28557,24519
ENSMUSG00000069206,Zfp874a,24520
ENSMUSG00000030446,Zfp273,24521
ENSMUSG00000097333,Zfp87,24522
ENSMUSG00000025732,Mcrip2,24523
ENSMUSG00000067279,Ppp1r3c,24524
ENSMUSG00000094091,Gm21885,24525
ENSMUSG00000049232,Tigd2,24526
ENSMUSG00000028597,Gpx7,24527
ENSMUSG00000027905,Ddx20,24528
ENSMUSG00000044177,Wfikkn2,24529
ENSMUSG00000040658,Dnph1,24530
ENSMUSG00000068877,Selenbp2,24531
ENSMUSG00000068874,Selenbp1,24532
ENSMUSG00000040521,Tsfm,24533
ENSMUSG00000059816,Shisal2a,24534
ENSMUSG00000032657,Fam189b,24535
ENSMUSG00000027184,Caprin1,24536
ENSMUSG00000031849,Comp,24537
ENSMUSG00000045534,Kcna5,24538
ENSMUSG00000074417,Gm14548,24539
ENSMUSG00000074419,Gm15448,24540
ENSMUSG00000089942,Pira2,24541
ENSMUSG00000070873,Lilra5,24542
ENSMUSG00000058818,Pirb,24543
ENSMUSG00000030427,Lilra6,24544
ENSMUSG00000081665,Gm15922,24545
ENSMUSG00000020721,Helz,24546
ENSMUSG00000033022,Cdo1,24547
ENSMUSG00000048458,Inka2,24548
ENSMUSG00000033306,Lpp,24549
ENSMUSG00000066233,Tmem42,24550
ENSMUSG00000058248,Kcnh1,24551
ENSMUSG00000022332,Khdrbs3,24552
ENSMUSG00000036768,Kif15,24553
ENSMUSG00000040525,Cblc,24554
ENSMUSG00000074141,Il4i1,24555
ENSMUSG00000080115,Eef1akmt3,24556
ENSMUSG00000074472,Zfp872,24557
ENSMUSG00000092544,Gm20422,24558
ENSMUSG00000006732,Mettl1,24559
ENSMUSG00000001348,Acp5,24560
ENSMUSG00000074344,Tmigd3,24561
ENSMUSG00000006724,Cyp27b1,24562
ENSMUSG00000033792,Atp7a,24563
ENSMUSG00000068798,Rap1a,24564
ENSMUSG00000022575,Gsdmd,24565
ENSMUSG00000028096,Gpr89,24566
ENSMUSG00000023027,Atf1,24567
ENSMUSG00000025432,Avil,24568
ENSMUSG00000045441,Gprin3,24569
ENSMUSG00000048351,Coa7,24570
ENSMUSG00000118531,Tmigd3,24571
ENSMUSG00000000562,Adora3,24572
ENSMUSG00000019975,Ikbip,24573
ENSMUSG00000026840,Lamc3,24574
ENSMUSG00000006930,Hap1,24575
ENSMUSG00000045631,Tmprss12,24576
ENSMUSG00000034636,Zyg11b,24577
ENSMUSG00000062070,Pgk1,24578
ENSMUSG00000006398,Cdc20,24579
ENSMUSG00000021835,Bmp4,24580
ENSMUSG00000028049,Scamp3,24581
ENSMUSG00000038417,Fig4,24582
ENSMUSG00000006519,Cyba,24583
ENSMUSG00000070471,Erich6,24584
ENSMUSG00000041205,Map6d1,24585
ENSMUSG00000029062,Cdk11b,24586
ENSMUSG00000022039,Adam2,24587
ENSMUSG00000037573,Tob1,24588
ENSMUSG00000033918,Parl,24589
ENSMUSG00000033918,Parl,24590
ENSMUSG00000031617,Tmem184c,24591
ENSMUSG00000045007,Tubg2,24592
ENSMUSG00000042807,Hecw2,24593
ENSMUSG00000072473,1700024G13Rik,24594
ENSMUSG00000034645,Zyg11a,24595
ENSMUSG00000093789,Methig1,24596
ENSMUSG00000054619,Mettl7a1,24597
ENSMUSG00000058057,Mettl7a3,24598
ENSMUSG00000056487,Mettl7a2,24599
ENSMUSG00000028539,Artn,24600
ENSMUSG00000024308,Tapbp,24601
ENSMUSG00000037395,Rcor3,24602
ENSMUSG00000037134,Prmt9,24603
ENSMUSG00000055421,Pcdh9,24604
ENSMUSG00000042254,Cilp,24605
ENSMUSG00000006517,Mvd,24606
ENSMUSG00000050493,Fam167b,24607
ENSMUSG00000052459,Atp6v1a,24608
ENSMUSG00000033200,Tpsg1,24609
ENSMUSG00000041358,Nutm1,24610
ENSMUSG00000036646,Man1b1,24611
ENSMUSG00000068917,Clk2,24612
ENSMUSG00000020186,Csrp2,24613
ENSMUSG00000026600,Soat1,24614
ENSMUSG00000021913,Ogdhl,24615
ENSMUSG00000026234,Ncl,24616
ENSMUSG00000035946,Gsx2,24617
ENSMUSG00000058966,Fam57b,24618
ENSMUSG00000034308,Sdr42e1,24619
ENSMUSG00000024112,Cacna1h,24620
ENSMUSG00000035150,Eif2s3x,24621
ENSMUSG00000046080,Clec9a,24622
ENSMUSG00000052616,Terb1,24623
ENSMUSG00000028051,Hcn3,24624
ENSMUSG00000027854,Sike1,24625
ENSMUSG00000031844,Hsd17b2,24626
ENSMUSG00000054277,Arfgap3,24627
ENSMUSG00000045989,4930451I11Rik,24628
ENSMUSG00000033082,Clec1a,24629
ENSMUSG00000020185,E2f7,24630
ENSMUSG00000039033,Tasp1,24631
ENSMUSG00000041237,Pklr,24632
ENSMUSG00000029524,Sirt4,24633
ENSMUSG00000051390,Zbtb22,24634
ENSMUSG00000006587,Snai3,24635
ENSMUSG00000029229,Chic2,24636
ENSMUSG00000022043,Trim35,24637
ENSMUSG00000093550,Higd1c,24638
ENSMUSG00000031843,Mphosph6,24639
ENSMUSG00000038822,Hace1,24640
ENSMUSG00000031639,Tlr3,24641
ENSMUSG00000074417,Gm14548,24642
ENSMUSG00000074419,Gm15448,24643
ENSMUSG00000089942,Pira2,24644
ENSMUSG00000070873,Lilra5,24645
ENSMUSG00000058818,Pirb,24646
ENSMUSG00000030427,Lilra6,24647
ENSMUSG00000081665,Gm15922,24648
ENSMUSG00000029522,Pla2g1b,24649
ENSMUSG00000020890,Gucy2e,24650
ENSMUSG00000074037,Mc1r,24651
ENSMUSG00000026637,Traf5,24652
ENSMUSG00000062380,Tubb3,24653
ENSMUSG00000062380,Tubb3,24654
ENSMUSG00000028995,Fam126a,24655
ENSMUSG00000035020,Epgn,24656
ENSMUSG00000016664,Pacsin2,24657
ENSMUSG00000022906,Parp9,24658
ENSMUSG00000049107,Ntf3,24659
ENSMUSG00000005779,Psmb4,24660
ENSMUSG00000036432,Siah2,24661
ENSMUSG00000030747,Dgat2,24662
ENSMUSG00000006390,Elovl1,24663
ENSMUSG00000040896,Kcnd3,24664
ENSMUSG00000101860,Mindy4b-ps,24665
ENSMUSG00000042228,Lyn,24666
ENSMUSG00000043850,Clrn1,24667
ENSMUSG00000079487,Med12,24668
ENSMUSG00000074417,Gm14548,24669
ENSMUSG00000074419,Gm15448,24670
ENSMUSG00000089942,Pira2,24671
ENSMUSG00000070873,Lilra5,24672
ENSMUSG00000058818,Pirb,24673
ENSMUSG00000030427,Lilra6,24674
ENSMUSG00000081665,Gm15922,24675
ENSMUSG00000000167,Pih1d2,24676
ENSMUSG00000035158,Mitf,24677
ENSMUSG00000032392,Parp16,24678
ENSMUSG00000025141,Myadml2,24679
ENSMUSG00000049502,Dtx3l,24680
ENSMUSG00000000708,Kat2b,24681
ENSMUSG00000001472,Tcf25,24682
ENSMUSG00000028488,Sh3gl2,24683
ENSMUSG00000039016,Timm8b,24684
ENSMUSG00000039047,Pigk,24685
ENSMUSG00000025140,Pycr1,24686
ENSMUSG00000034848,Ttc21b,24687
ENSMUSG00000024014,Pim1,24688
ENSMUSG00000022801,Lrch3,24689
ENSMUSG00000062127,Cttnbp2nl,24690
ENSMUSG00000059820,Nkapd1,24691
ENSMUSG00000001864,Aif1l,24692
ENSMUSG00000024173,Tpsab1,24693
ENSMUSG00000033825,Tpsb2,24694
ENSMUSG00000049353,Rd3,24695
ENSMUSG00000024789,Jak2,24696
ENSMUSG00000028454,Pigo,24697
ENSMUSG00000000168,Dlat,24698
ENSMUSG00000037434,Slc30a1,24699
ENSMUSG00000026601,Axdnd1,24700
ENSMUSG00000003863,Ppfia3,24701
ENSMUSG00000020720,Psmd12,24702
ENSMUSG00000002980,Bcam,24703
ENSMUSG00000049537,Tecrl,24704
ENSMUSG00000022822,Abcc5,24705
ENSMUSG00000033365,Ipo13,24706
ENSMUSG00000027134,Lpcat4,24707
ENSMUSG00000037363,Letm2,24708
ENSMUSG00000001891,Ugp2,24709
ENSMUSG00000026622,Nek2,24710
ENSMUSG00000028601,Echdc2,24711
ENSMUSG00000023353,Agap3,24712
ENSMUSG00000021171,Esyt2,24713
ENSMUSG00000025889,Snca,24714
ENSMUSG00000050957,Insl6,24715
ENSMUSG00000026602,Nphs2,24716
ENSMUSG00000033379,Atp6v0b,24717
ENSMUSG00000050147,F2rl3,24718
ENSMUSG00000035172,Plekhh3,24719
ENSMUSG00000026623,Lpgat1,24720
ENSMUSG00000063626,Unc5d,24721
ENSMUSG00000054256,Msi1,24722
ENSMUSG00000094814,Gm21973,24723
ENSMUSG00000005268,Prlr,24724
ENSMUSG00000039058,Ak5,24725
ENSMUSG00000020228,Helb,24726
ENSMUSG00000036292,Gramd1c,24727
ENSMUSG00000030968,Pdilt,24728
ENSMUSG00000054046,Klk13,24729
ENSMUSG00000013033,Adgrl1,24730
ENSMUSG00000020181,Nav3,24731
ENSMUSG00000029671,Wnt16,24732
ENSMUSG00000028540,Dph2,24733
ENSMUSG00000022707,Gbe1,24734
ENSMUSG00000029538,Srsf9,24735
ENSMUSG00000026958,Dpp7,24736
ENSMUSG00000029377,Ereg,24737
ENSMUSG00000034813,Grip1,24738
ENSMUSG00000021549,Rasa1,24739
ENSMUSG00000029535,Triap1,24740
ENSMUSG00000041697,Cox6a1,24741
ENSMUSG00000037461,Ints7,24742
ENSMUSG00000029536,Gatc,24743
ENSMUSG00000014470,Rnf166,24744
ENSMUSG00000002984,Tomm40,24745
ENSMUSG00000060985,Tdrd5,24746
ENSMUSG00000044737,Klk14,24747
ENSMUSG00000018433,Nol11,24748
ENSMUSG00000040675,Mthfd1l,24749
ENSMUSG00000029381,Shroom3,24750
ENSMUSG00000079293,Clec7a,24751
ENSMUSG00000024524,Gnal,24752
ENSMUSG00000038888,Ctu1,24753
ENSMUSG00000026832,Cytip,24754
ENSMUSG00000062300,Nectin2,24755
ENSMUSG00000027855,Sycp1,24756
ENSMUSG00000042203,Tbc1d22b,24757
ENSMUSG00000091614,Gm17657,24758
ENSMUSG00000079580,Tmem217,24759
ENSMUSG00000031841,Cdh13,24760
ENSMUSG00000070000,Fcho1,24761
ENSMUSG00000030695,Aldoa,24762
ENSMUSG00000063129,Aldoart2,24763
ENSMUSG00000059343,Aldoart1,24764
ENSMUSG00000017167,Cntnap1,24765
ENSMUSG00000031918,Mtmr2,24766
ENSMUSG00000074417,Gm14548,24767
ENSMUSG00000074419,Gm15448,24768
ENSMUSG00000089942,Pira2,24769
ENSMUSG00000070873,Lilra5,24770
ENSMUSG00000058818,Pirb,24771
ENSMUSG00000030427,Lilra6,24772
ENSMUSG00000081665,Gm15922,24773
ENSMUSG00000020801,Med31,24774
ENSMUSG00000030255,Sspn,24775
ENSMUSG00000064063,BC048507,24776
ENSMUSG00000020803,Txndc17,24777
ENSMUSG00000027857,Tshb,24778
ENSMUSG00000044052,Ccr10,24779
ENSMUSG00000021548,Ccnh,24780
ENSMUSG00000109901,Chmp1b,24781
ENSMUSG00000037474,Dtl,24782
ENSMUSG00000019979,Apaf1,24783
ENSMUSG00000006392,Med8,24784
ENSMUSG00000107877,Gm43951,24785
ENSMUSG00000020807,4933427D14Rik,24786
ENSMUSG00000030972,Acsm5,24787
ENSMUSG00000062526,Mppe1,24788
ENSMUSG00000068245,Phf11d,24789
ENSMUSG00000091649,Phf11b,24790
ENSMUSG00000044703,Phf11a,24791
ENSMUSG00000091144,Phf11c,24792
ENSMUSG00000030287,Itpr2,24793
ENSMUSG00000015484,Fam163a,24794
ENSMUSG00000030695,Aldoa,24795
ENSMUSG00000063129,Aldoart2,24796
ENSMUSG00000059343,Aldoart1,24797
ENSMUSG00000048399,Tprg,24798
ENSMUSG00000036381,P2ry14,24799
ENSMUSG00000021373,Cap2,24800
ENSMUSG00000036334,Igsf10,24801
ENSMUSG00000050565,Tor1aip2,24802
ENSMUSG00000038239,Hrc,24803
ENSMUSG00000020891,Alox8,24804
ENSMUSG00000098678,Mroh6,24805
ENSMUSG00000038115,Ano2,24806
ENSMUSG00000039781,Cep131,24807
ENSMUSG00000038902,Pogz,24808
ENSMUSG00000050075,Gpr171,24809
ENSMUSG00000051431,Gpr87,24810
ENSMUSG00000030256,Bhlhe41,24811
ENSMUSG00000038298,Pdzk1,24812
ENSMUSG00000026626,Ppp2r5a,24813
ENSMUSG00000056476,Med12l,24814
ENSMUSG00000028603,Scp2,24815
ENSMUSG00000014444,Piezo1,24816
ENSMUSG00000035354,Uvrag,24817
ENSMUSG00000014867,Surf4,24818
ENSMUSG00000044783,Hjurp,24819
ENSMUSG00000032096,Arcn1,24820
ENSMUSG00000002307,Daxx,24821
ENSMUSG00000070044,Fam149a,24822
ENSMUSG00000038304,Cd160,24823
ENSMUSG00000026466,Tor1aip1,24824
ENSMUSG00000028098,Rnf115,24825
ENSMUSG00000025473,Adam8,24826
ENSMUSG00000026627,Pacc1,24827
ENSMUSG00000079429,Mroh2a,24828
ENSMUSG00000030834,Abcc6,24829
ENSMUSG00000028099,Polr3c,24830
ENSMUSG00000096486,Gm5426,24831
ENSMUSG00000038717,Atp5l,24832
ENSMUSG00000037499,Nenf,24833
ENSMUSG00000032394,Igdcc3,24834
ENSMUSG00000049482,Ctu2,24835
ENSMUSG00000058325,Dock1,24836
ENSMUSG00000115113,Smim40-ps,24837
ENSMUSG00000092349,Smim40,24838
ENSMUSG00000115113,Smim40-ps,24839
ENSMUSG00000092349,Smim40,24840
ENSMUSG00000036353,P2ry12,24841
ENSMUSG00000039438,Ttc36,24842
ENSMUSG00000075316,Scn9a,24843
ENSMUSG00000036362,P2ry13,24844
ENSMUSG00000045624,Esf1,24845
ENSMUSG00000059890,Ube4a,24846
ENSMUSG00000026628,Atf3,24847
ENSMUSG00000039068,Zzz3,24848
ENSMUSG00000028100,Nudt17,24849
ENSMUSG00000036580,Spg20,24850
ENSMUSG00000026377,Nifk,24851
ENSMUSG00000028101,Pias3,24852
ENSMUSG00000045314,Sowahb,24853
ENSMUSG00000028411,Aptx,24854
ENSMUSG00000073805,Insyn2a,24855
ENSMUSG00000002546,Golga2,24856
ENSMUSG00000002031,Ift46,24857
ENSMUSG00000030801,Kat8,24858
ENSMUSG00000000409,Lck,24859
ENSMUSG00000091017,Fam71a,24860
ENSMUSG00000025085,Ablim1,24861
ENSMUSG00000078429,Ctdsp2,24862
ENSMUSG00000021911,Parg,24863
